Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;<>;1;2;3;4;5;6;7;8;9;10;11;12;13;14
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;1;0;14,90;15,40;MÖRT;;1;2;;;1;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;1;0;14,90;15,40;STRÖ;;1;8;;;;8;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;2;0;14,30;14,90;ABBO;;1;15;;;10;5;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;2;0;14,30;14,90;MÖRT;;1;2;;;1;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;2;0;14,30;14,90;STRÖ;;1;7;;;;6;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;1;0;15,90;15,40;ABBO;;1;5;;;4;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;1;0;15,90;15,40;MÖRT;;1;14;;;10;4;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;1;0;15,90;15,40;STRÖ;;1;9;;;;8;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,80;15,10;ABBO;;1;14;;;11;3;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,80;15,10;BJÖR;;1;3;;;2;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,80;15,10;GÖS;;1;1;;;;;;1;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,80;15,10;MÖRT;;1;11;;;9;2;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,80;15,10;STRÖ;;1;7;;;;7;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;1;0;15,40;14,90;ABBO;;1;1;;;;;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;1;0;15,40;14,90;MÖRT;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;1;0;15,40;14,90;STRÖ;;1;11;;;;11;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,30;14,90;ABBO;;1;9;;;2;6;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,30;14,90;BJÖR;;1;6;;;4;2;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,30;14,90;MÖRT;;1;6;;;3;1;1;1;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,30;14,90;STRÖ;;1;5;;;;4;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;1;0;14,30;14,10;ABBO;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;1;0;14,30;14,10;BJÖR;;1;4;;;4;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;1;0;14,30;14,10;MÖRT;;1;20;;;20;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;1;0;14,30;14,10;STRÖ;;1;8;;;;8;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;0;14,30;14,00;ABBO;;1;11;;;4;5;2;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;0;14,30;14,00;BJÖR;;1;3;;;3;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;0;14,30;14,00;GERS;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;0;14,30;14,00;MÖRT;;1;37;;;35;2;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;0;14,30;14,00;STRÖ;;1;5;;;;5;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;1;0;15,10;14,80;BJÖR;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;1;0;15,10;14,80;MÖRT;;1;6;;;6;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;1;0;15,10;14,80;STRÖ;;1;6;;;;6;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;2;0;15,10;14,80;ABBO;;1;11;;;5;5;;1;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;2;0;15,10;14,80;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;2;0;15,10;14,80;MÖRT;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;2;0;15,10;14,80;STRÖ;;1;2;;;;2;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;1;0;14,80;14,80;ABBO;;1;2;;;1;;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;1;0;14,80;14,80;BJÖR;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;1;0;14,80;14,80;STRÖ;;1;25;;;;24;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;2;0;14,80;14,80;ABBO;;1;13;;;5;6;2;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;2;0;14,80;14,80;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;2;0;14,80;14,80;STRÖ;;1;6;;;;5;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;1;0;17,70;17,10;ABBO;;1;1;;;;;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;1;0;17,70;17,10;BJÖR;;1;4;;;4;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;1;0;17,70;17,10;MÖRT;;1;26;;;20;6;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;2;0;17,80;16,90;ABBO;;1;23;;;9;10;4;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;2;0;17,80;16,90;MÖRT;;1;8;;;5;3;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;30;5;-3;;;330;12;220;3;0;0;;;;;2;2;0;520;758;758;1;1;1;0;18,00;17,60;ABBO;;1;4;;;;4;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;30;5;-3;;;330;12;220;3;0;0;;;;;2;2;0;520;758;758;1;1;1;0;18,00;17,60;BJÖR;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;30;5;-3;;;330;12;220;3;0;0;;;;;2;2;0;520;758;758;1;1;1;0;18,00;17,60;MÖRT;;1;25;;;14;11;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;30;5;-3;;;330;12;220;3;0;0;;;;;2;2;0;520;758;758;1;1;2;0;17,50;17,30;ABBO;;1;30;;;7;10;10;3;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;30;5;-3;;;330;12;220;3;0;0;;;;;2;2;0;520;758;758;1;1;2;0;17,50;17,30;BRAX;;1;1;;;;;;;;1;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;30;5;-3;;;330;12;220;3;0;0;;;;;2;2;0;520;758;758;1;1;2;0;17,50;17,30;MÖRT;;1;7;;;5;2;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;31;3;;;;200;5;0;0;;;;;;;2;2;0;42;754;765;1;1;1;0;16,60;16,50;BJÖR;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;31;3;;;;200;5;0;0;;;;;;;2;2;0;42;754;765;1;1;1;0;16,60;16,50;MÖRT;;1;33;;;27;6;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;31;3;;;;200;5;0;0;;;;;;;2;2;0;42;754;765;1;1;2;0;16,60;16,20;ABBO;;1;10;;;1;7;2;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;31;3;;;;200;5;0;0;;;;;;;2;2;0;42;754;765;1;1;2;0;16,60;16,20;GERS;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;31;3;;;;200;5;0;0;;;;;;;2;2;0;42;754;765;1;1;2;0;16,60;16,20;MÖRT;;1;8;;;2;6;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;31;3;;;;200;5;0;0;;;;;;;2;2;0;42;754;765;1;1;2;0;16,60;16,20;STRÖ;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;31;5;9;;;45;4;20;7;0;0;;;;;2;2;0;760;762;763;1;1;1;0;17,20;16,90;ABBO;;1;4;;;2;1;;1;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;31;5;9;;;45;4;20;7;0;0;;;;;2;2;0;760;762;763;1;1;1;0;17,20;16,90;BJÖR;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;31;5;9;;;45;4;20;7;0;0;;;;;2;2;0;760;762;763;1;1;1;0;17,20;16,90;MÖRT;;1;12;;;10;2;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;31;5;9;;;45;4;20;7;0;0;;;;;2;2;0;760;762;763;1;1;1;0;17,20;16,90;STRÖ;;1;4;;;;4;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;31;5;9;;;45;4;20;7;0;0;;;;;2;2;0;760;762;763;1;1;2;0;16,80;16,70;ABBO;;1;18;;;9;6;3;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;31;5;9;;;45;4;20;7;0;0;;;;;2;2;0;760;762;763;1;1;2;0;16,80;16,70;BRAX;;1;1;;;;;;;;1;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;31;5;9;;;45;4;20;7;0;0;;;;;2;2;0;760;762;763;1;1;2;0;16,80;16,70;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;31;5;9;;;45;4;20;7;0;0;;;;;2;2;0;760;762;763;1;1;2;0;16,80;16,70;MÖRT;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;31;5;9;;;45;4;20;7;0;0;;;;;2;2;0;760;762;763;1;1;2;0;16,80;16,70;STRÖ;;1;3;;;;3;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;32;2;;;;360;3;230;3;0;0;;;;;2;2;0;281;770;770;1;1;1;0;18,00;18,60;ABBO;;1;27;;;10;17;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;32;2;;;;360;3;230;3;0;0;;;;;2;2;0;281;770;770;1;1;1;0;18,00;18,60;MÖRT;;1;10;;;2;5;2;1;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;32;2;;;;360;3;230;3;0;0;;;;;2;2;0;281;770;770;1;1;1;0;18,00;18,60;STRÖ;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;32;2;;;;360;3;230;3;0;0;;;;;2;2;0;281;770;770;1;1;2;0;17,10;16,40;ABBO;;1;80;;;37;37;5;1;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;32;2;;;;360;3;230;3;0;0;;;;;2;2;0;281;770;770;1;1;2;0;17,10;16,40;MÖRT;;1;7;;;6;1;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;32;4;;;;360;3;270;3;0;0;;;;;2;2;0;761;764;755;1;1;1;0;19,20;19,80;ABBO;;1;53;;;21;23;9;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;32;4;;;;360;3;270;3;0;0;;;;;2;2;0;761;764;755;1;1;1;0;19,20;19,80;MÖRT;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;32;4;;;;360;3;270;3;0;0;;;;;2;2;0;761;764;755;1;1;2;0;17,20;17,00;ABBO;;1;36;;;14;21;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;32;4;;;;360;3;270;3;0;0;;;;;2;2;0;761;764;755;1;1;2;0;17,20;17,00;BJÖR;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;32;4;;;;360;3;270;3;0;0;;;;;2;2;0;761;764;755;1;1;2;0;17,20;17,00;MÖRT;;1;25;;;18;7;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1983;32;4;;;;360;3;270;3;0;0;;;;;2;2;0;761;764;755;1;1;2;0;17,20;17,00;STRÖ;;1;4;;;;4;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;31;2;18;;;45;3;220;2;;;;;;;2;2;0;999;756;763;1;1;1;0;19,10;18,70;ABBO;;1;34;;;34;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;31;2;18;;;45;3;220;2;;;;;;;2;2;0;999;756;763;1;1;1;0;19,10;18,70;BJÖR;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;31;2;18;;;45;3;220;2;;;;;;;2;2;0;999;756;763;1;1;1;0;19,10;18,70;MÖRT;;1;10;;;7;3;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;31;2;18;;;45;3;220;2;;;;;;;2;2;0;999;756;763;1;1;1;0;19,10;18,70;STRÖ;;1;3;;;;3;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;31;2;18;;;45;3;220;2;;;;;;;2;2;0;999;756;763;1;1;2;0;17,90;17,90;ABBO;;1;63;;;40;19;4;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;31;2;18;;;45;3;220;2;;;;;;;2;2;0;999;756;763;1;1;2;0;17,90;17,90;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;31;5;;;;60;2;20;3;;;;;;;2;2;0;42;765;765;1;1;1;0;19,80;19,90;ABBO;;1;37;;;29;7;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;31;5;;;;60;2;20;3;;;;;;;2;2;0;42;765;765;1;1;1;0;19,80;19,90;MÖRT;;1;25;;;16;9;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;31;5;;;;60;2;20;3;;;;;;;2;2;0;42;765;765;1;1;1;0;19,80;19,90;STRÖ;;1;4;;;;4;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;31;5;;;;60;2;20;3;;;;;;;2;2;0;42;765;765;1;1;2;0;17,60;19,50;ABBO;;1;69;;;39;20;9;1;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;31;5;;;;60;2;20;3;;;;;;;2;2;0;42;765;765;1;1;2;0;17,60;19,50;GÄDD;;1;1;;;;;;;;1;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;31;5;;;;60;2;20;3;;;;;;;2;2;0;42;765;765;1;1;2;0;17,60;19,50;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;31;5;;;;60;2;20;3;;;;;;;2;2;0;42;765;765;1;1;2;0;17,60;19,50;MÖRT;;1;8;;;5;3;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;31;5;;;;60;2;20;3;;;;;;;2;2;0;42;765;765;1;1;2;0;17,60;19,50;STRÖ;;1;5;;;;5;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;32;2;;;;130;6;150;3;;;;;;;2;2;0;522;764;760;1;1;1;0;17,20;18,00;ABBO;;1;8;;;7;;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;32;2;;;;130;6;150;3;;;;;;;2;2;0;522;764;760;1;1;1;0;17,20;18,00;BJÖR;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;32;2;;;;130;6;150;3;;;;;;;2;2;0;522;764;760;1;1;1;0;17,20;18,00;MÖRT;;1;20;;;14;6;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;32;2;;;;130;6;150;3;;;;;;;2;2;0;522;764;760;1;1;2;0;16,30;17,20;ABBO;;1;22;;;14;6;2;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;32;2;;;;130;6;150;3;;;;;;;2;2;0;522;764;760;1;1;2;0;16,30;17,20;BJÖR;;1;1;;;;;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;32;2;;;;130;6;150;3;;;;;;;2;2;0;522;764;760;1;1;2;0;16,30;17,20;MÖRT;;1;7;;;7;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;32;2;;;;130;6;150;3;;;;;;;2;2;0;522;764;760;1;1;2;0;16,30;17,20;STRÖ;;1;3;;;;3;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;32;5;;;;190;3;320;4;;;;;;;2;2;0;277;768;765;1;1;1;0;18,10;17,70;ABBO;;1;5;;;4;;;1;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;32;5;;;;190;3;320;4;;;;;;;2;2;0;277;768;765;1;1;1;0;18,10;17,70;MÖRT;;1;12;;;10;2;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;32;5;;;;190;3;320;4;;;;;;;2;2;0;277;768;765;1;1;1;0;18,10;17,70;STRÖ;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1984;32;5;;;;190;3;320;4;;;;;;;2;2;0;277;768;765;1;1;2;0;16,10;16,80;ABBO;;1;39;;;25;8;6;;;;;;;;;;
