"","area","catch_year","ID2","catch_age","back_calc_age","growth","length","log_length","log_growth","log_length_ct","log_length_ct_sq","birth_year","ID","n","test","area2","areaW","areaC"
"7419","FM",1996,"838FM",8,2,32.3614081677844,12.3,2.50959926237837,3.47696660693524,0.0522351676853905,0.00272851274312086,1988,"1996838FM",7,1,"Cold",0,1
"7420","FM",1996,"838FM",8,3,16.2518929497775,17,2.83321334405622,2.78820939120848,0.375849249363235,0.141262658246907,1988,"1996838FM",7,1,"Cold",0,1
"7421","FM",1996,"838FM",8,4,7.23206615796261,20,2.99573227355399,1.9785247709964,0.538368178861009,0.28984029601012,1988,"1996838FM",7,1,"Cold",0,1
"7422","FM",1996,"838FM",8,5,4.10080237273771,21.5,3.06805293513362,1.41118265523112,0.610688840440635,0.372940859838728,1988,"1996838FM",7,1,"Cold",0,1
"7423","FM",1996,"838FM",8,6,3.50913198112703,22.4,3.10906095886099,1.25536870807017,0.651696864168013,0.424708802766421,1988,"1996838FM",7,1,"Cold",0,1
"7424","FM",1996,"838FM",8,7,2.97261802652007,23.2,3.14415227867226,1.0894430549409,0.686788183979283,0.471678009653561,1988,"1996838FM",7,1,"Cold",0,1
"7425","FM",1996,"840FM",7,1,38.1367556529104,5.6,1.7227665977411,3.6411785323934,-0.734597496951878,0.539633482527965,1989,"1996840FM",6,1,"Cold",0,1
"7426","FM",1996,"840FM",7,2,20.8401269577006,8.2,2.10413415427021,3.03688030888679,-0.353229940422774,0.124771390811077,1989,"1996840FM",6,1,"Cold",0,1
"7427","FM",1996,"840FM",7,3,29.7534368894793,10.1,2.31253542384721,3.39294465101584,-0.144828670845768,0.0209753438989517,1989,"1996840FM",6,1,"Cold",0,1
"7428","FM",1996,"840FM",7,4,15.624931648418,13.6,2.61006979274201,2.74886782111165,0.152705698049025,0.02331903021664,1989,"1996840FM",6,1,"Cold",0,1
"7429","FM",1996,"840FM",7,5,16.7537760609718,15.9,2.76631910922619,2.81862366934002,0.308955014533205,0.0954532010052126,1989,"1996840FM",6,1,"Cold",0,1
"7430","FM",1996,"840FM",7,6,7.67640162118379,18.8,2.9338568698359,2.03815089845257,0.476492775142922,0.227045364763403,1989,"1996840FM",6,1,"Cold",0,1
"7431","FM",1996,"843FM",7,1,31.7240874693325,7.5,2.01490302054226,3.45707624941474,-0.442461074150717,0.195771802138606,1989,"1996843FM",6,1,"Cold",0,1
"7432","FM",1996,"843FM",7,2,37.590630586662,10.3,2.33214389523559,3.62675483281878,-0.125220199457392,0.0156800983521489,1989,"1996843FM",6,1,"Cold",0,1
"7433","FM",1996,"843FM",7,3,23.1111720963387,15,2.70805020110221,3.1403161411455,0.250686106409229,0.062843523946619,1989,"1996843FM",6,1,"Cold",0,1
"7434","FM",1996,"843FM",7,4,11.0111118416424,18.9,2.9391619220656,2.39890493034464,0.481797827372615,0.232129146460972,1989,"1996843FM",6,1,"Cold",0,1
"7435","FM",1996,"843FM",7,5,8.18638700781733,21.1,3.04927304048202,2.10247265374446,0.591908945789039,0.350356200105092,1989,"1996843FM",6,1,"Cold",0,1
"7436","FM",1996,"843FM",7,6,3.85486701172351,22.9,3.13113691056019,1.34933650881285,0.673772815867212,0.453969807401633,1989,"1996843FM",6,1,"Cold",0,1
"7437","FM",1996,"845FM",5,1,48.5507815781701,6.4,1.85629799036563,3.88261029302527,-0.601066104327355,0.361280461771263,1991,"1996845FM",4,1,"Cold",0,1
"7438","FM",1996,"845FM",5,2,30.4368991236796,10.4,2.34180580614733,3.41565565933146,-0.115558288545655,0.0133537180516008,1991,"1996845FM",4,1,"Cold",0,1
"7439","FM",1996,"845FM",5,3,24.4196960512042,14.1,2.64617479738412,3.19539002188946,0.188810702691141,0.0356494814507224,1991,"1996845FM",4,1,"Cold",0,1
"7440","FM",1996,"845FM",5,4,11.0348057168866,18,2.89037175789616,2.40105443347184,0.433007663203183,0.187495636392681,1991,"1996845FM",4,1,"Cold",0,1
"7441","FM",1996,"846FM",5,1,40.1236771998643,7.9,2.06686275947298,3.69196661392518,-0.390501335220006,0.152491292808607,1991,"1996846FM",4,1,"Cold",0,1
"7442","FM",1996,"846FM",5,2,27.9171382783872,11.8,2.46809953147162,3.32924077544854,0.0107354367786376,0.000115249602828126,1991,"1996846FM",4,1,"Cold",0,1
"7443","FM",1996,"846FM",5,3,19.7168064910949,15.6,2.74727091425549,2.98147139341812,0.28990681956251,0.0840459640288495,1991,"1996846FM",4,1,"Cold",0,1
"7444","FM",1996,"846FM",5,4,7.59859069779223,19,2.94443897916644,2.02796279559616,0.487074884473459,0.237241943084833,1991,"1996846FM",4,1,"Cold",0,1
"7445","FM",1996,"848FM",7,1,31.5516871445225,6.2,1.82454929205105,3.45162706281967,-0.632814802641936,0.400454574442752,1989,"1996848FM",6,1,"Cold",0,1
"7446","FM",1996,"848FM",7,2,27.5847614804778,8.5,2.14006616349627,3.31726349997604,-0.317297931196711,0.100677977141713,1989,"1996848FM",6,1,"Cold",0,1
"7447","FM",1996,"848FM",7,3,23.0261019083074,11.2,2.41591377830105,3.13662843803458,-0.0414503163919329,0.00171812872899134,1989,"1996848FM",6,1,"Cold",0,1
"7448","FM",1996,"848FM",7,4,11.3835142648798,14.1,2.64617479738412,2.43216619164813,0.188810702691141,0.0356494814507224,1989,"1996848FM",6,1,"Cold",0,1
"7449","FM",1996,"848FM",7,5,16.851358382762,15.8,2.76000994003292,2.82443126973672,0.302645845339939,0.0915945077015265,1989,"1996848FM",6,1,"Cold",0,1
"7450","FM",1996,"848FM",7,6,6.21962078699059,18.7,2.92852352386054,1.82770893817077,0.471159429167559,0.2219912076935,1989,"1996848FM",6,1,"Cold",0,1
"7451","FM",1996,"851FM",6,1,59.7132527320357,7.1,1.96009478404727,4.089553984574,-0.497269310645712,0.247276767310061,1990,"1996851FM",5,1,"Cold",0,1
"7452","FM",1996,"851FM",6,2,32.1971145930413,12.9,2.55722731136763,3.47187683962348,0.0998632166746449,0.00997266204460708,1990,"1996851FM",5,1,"Cold",0,1
"7453","FM",1996,"851FM",6,3,10.648348040245,17.8,2.87919845729804,2.36540476653206,0.421834362605058,0.177944229474416,1990,"1996851FM",5,1,"Cold",0,1
"7454","FM",1996,"851FM",6,4,21.2991179850192,19.8,2.98568193770049,3.05866566270397,0.528317843007508,0.279119743240106,1990,"1996851FM",5,1,"Cold",0,1
"7455","FM",1996,"851FM",6,5,11.5512887121844,24.5,3.19867311755068,2.44679700755608,0.7413090228577,0.549539067370238,1990,"1996851FM",5,1,"Cold",0,1
"7456","FM",1996,"854FM",5,1,57.4430873720563,6.7,1.90210752639692,4.05079467280903,-0.555256568296061,0.308309856635918,1991,"1996854FM",4,1,"Cold",0,1
"7457","FM",1996,"854FM",5,2,19.0689806464471,11.9,2.47653840011748,2.9480629649297,0.0191743054245022,0.000367653988512093,1991,"1996854FM",4,1,"Cold",0,1
"7458","FM",1996,"854FM",5,3,18.3478294921779,14.4,2.66722820658195,2.90951128369948,0.209864111888973,0.0440429454589475,1991,"1996854FM",4,1,"Cold",0,1
"7459","FM",1996,"854FM",5,4,15.0013313561297,17.3,2.85070650150373,2.70813895423885,0.393342406810752,0.154718248995675,1991,"1996854FM",4,1,"Cold",0,1
"7460","FM",1996,"856FM",7,1,35.1976423157178,6.4,1.85629799036563,3.56097910069371,-0.601066104327355,0.361280461771263,1989,"1996856FM",6,1,"Cold",0,1
"7461","FM",1996,"856FM",7,2,37.1942416069521,9.1,2.2082744135228,3.616153953785,-0.249089681170177,0.0620456692654606,1989,"1996856FM",6,1,"Cold",0,1
"7462","FM",1996,"856FM",7,3,28.1984051337143,13.2,2.58021682959233,3.3392654208027,0.122852734899344,0.0150927944722484,1989,"1996856FM",6,1,"Cold",0,1
"7463","FM",1996,"856FM",7,4,11.3328685307003,17.5,2.86220088092947,2.42770722311001,0.404836786236487,0.163892823490287,1989,"1996856FM",6,1,"Cold",0,1
"7464","FM",1996,"856FM",7,5,17.2923794335183,19.6,2.97552956623647,2.85026590928488,0.51816547154349,0.268495455899888,1989,"1996856FM",6,1,"Cold",0,1
"7465","FM",1996,"856FM",7,6,5.02197569790268,23.3,3.14845336057165,1.61382342159638,0.691089265878673,0.477604373412723,1989,"1996856FM",6,1,"Cold",0,1
"7466","FM",1996,"857FM",7,1,36.2292936242955,7.1,1.96009478404727,3.58986800773363,-0.497269310645712,0.247276767310061,1989,"1996857FM",6,1,"Cold",0,1
"7467","FM",1996,"857FM",7,2,26.5376314937483,10.2,2.32238772029023,3.27856378203352,-0.134976374402756,0.0182186216469131,1989,"1996857FM",6,1,"Cold",0,1
"7468","FM",1996,"857FM",7,3,25.7145348591699,13.3,2.58776403522771,3.24705639075568,0.130399940534727,0.0170041444914603,1989,"1996857FM",6,1,"Cold",0,1
"7469","FM",1996,"857FM",7,4,8.89474860164965,17.2,2.84490938381941,2.18546105783471,0.387545289126426,0.150191351124085,1989,"1996857FM",6,1,"Cold",0,1
"7470","FM",1996,"857FM",7,5,14.345539071051,18.8,2.9338568698359,2.66343902774789,0.476492775142922,0.227045364763403,1989,"1996857FM",6,1,"Cold",0,1
"7471","FM",1996,"857FM",7,6,6.2520356981334,21.7,3.07731226054641,1.83290712241711,0.619948165853432,0.384335728345035,1989,"1996857FM",6,1,"Cold",0,1
"7472","FM",1996,"858FM",8,1,43.0036368838669,6.7,1.90210752639692,3.76128469081157,-0.555256568296061,0.308309856635918,1988,"1996858FM",7,1,"Cold",0,1
"7473","FM",1996,"858FM",8,2,31.4030902148533,10.3,2.33214389523559,3.44690630255759,-0.125220199457392,0.0156800983521489,1988,"1996858FM",7,1,"Cold",0,1
"7474","FM",1996,"858FM",8,3,22.1724104659984,14.1,2.64617479738412,3.09884874419507,0.188810702691141,0.0356494814507224,1988,"1996858FM",7,1,"Cold",0,1
"7475","FM",1996,"858FM",8,4,11.2719733699836,17.6,2.86789890204411,2.42231941210101,0.410534807351125,0.168538828046825,1988,"1996858FM",7,1,"Cold",0,1
"7476","FM",1996,"858FM",8,5,9.20746789461768,19.7,2.98061863574394,2.22001488245809,0.523254541050961,0.273795314730452,1988,"1996858FM",7,1,"Cold",0,1
"7477","FM",1996,"858FM",8,6,14.2174488780543,21.6,3.07269331469012,2.65447000448666,0.615329219997138,0.378630048982286,1988,"1996858FM",7,1,"Cold",0,1
"7478","FM",1996,"858FM",8,7,8.83491698312895,24.9,3.21486780347066,2.17871170936407,0.75750370877768,0.573811868811941,1988,"1996858FM",7,1,"Cold",0,1
"7479","FM",1996,"861FM",8,1,37.9489621704904,6.5,1.87180217690159,3.63624215618154,-0.58556191779139,0.342882759567531,1988,"1996861FM",7,1,"Cold",0,1
"7480","FM",1996,"861FM",8,2,28.2405015350937,9.5,2.2512917986065,3.34075717220862,-0.206072296086486,0.0424657912143565,1988,"1996861FM",7,1,"Cold",0,1
"7481","FM",1996,"861FM",8,3,26.9663566949103,12.6,2.53369681395743,3.29459004070395,0.0763327192644505,0.00582668403030541,1988,"1996861FM",7,1,"Cold",0,1
"7482","FM",1996,"861FM",8,4,9.80612131762149,16.5,2.80336038090653,2.28300681492709,0.345996286213553,0.119713430073571,1988,"1996861FM",7,1,"Cold",0,1
"7483","FM",1996,"861FM",8,5,15.2579587595217,18.2,2.90142159408275,2.72510125278863,0.444057499389768,0.197187062764294,1988,"1996861FM",7,1,"Cold",0,1
"7484","FM",1996,"861FM",8,6,12.8210658818642,21.2,3.05400118167797,2.55108959014751,0.596637086984985,0.355975813565929,1988,"1996861FM",7,1,"Cold",0,1
"7485","FM",1996,"861FM",8,7,6.03805109889075,24.1,3.18221184049661,1.79808129413237,0.724847745803628,0.525404254596601,1988,"1996861FM",7,1,"Cold",0,1
"7486","FM",1996,"862FM",6,1,36.6462950304896,6.1,1.80828877117927,3.60131233264939,-0.649075323513716,0.421298775594435,1990,"1996862FM",5,1,"Cold",0,1
"7487","FM",1996,"862FM",6,2,29.3347809987458,8.8,2.17475172148416,3.37877387682229,-0.282612373208821,0.0798697534907217,1990,"1996862FM",5,1,"Cold",0,1
"7488","FM",1996,"862FM",6,3,19.2160005794242,11.8,2.46809953147162,2.95574329549085,0.0107354367786376,0.000115249602828126,1990,"1996862FM",5,1,"Cold",0,1
"7489","FM",1996,"862FM",6,4,25.7511194818417,14.3,2.66025953726586,3.24847810118771,0.20289544257288,0.0411665606168448,1990,"1996862FM",5,1,"Cold",0,1
"7490","FM",1996,"862FM",6,5,17.7806876439428,18.5,2.91777073208428,2.87811290447529,0.460406637391297,0.211974271753962,1990,"1996862FM",5,1,"Cold",0,1
"7491","FM",1996,"863FM",6,1,52.5531771155686,8.1,2.09186406167839,3.9618255544025,-0.365500033014588,0.133590274133665,1990,"1996863FM",5,1,"Cold",0,1
"7492","FM",1996,"863FM",6,2,27.8516105437701,13.7,2.61739583283408,3.326890793921,0.160031738141098,0.0256101572124608,1990,"1996863FM",5,1,"Cold",0,1
"7493","FM",1996,"863FM",6,3,11.4708947775962,18.1,2.89591193827178,2.43981293835114,0.438547843578799,0.192324211107614,1990,"1996863FM",5,1,"Cold",0,1
"7494","FM",1996,"863FM",6,4,11.6139649912653,20.3,3.01062088604774,2.45220825258896,0.55325679135476,0.306093077180165,1990,"1996863FM",5,1,"Cold",0,1
"7495","FM",1996,"863FM",6,5,7.59859069779218,22.8,3.1267605359604,2.02796279559615,0.669396441267414,0.448091595581478,1990,"1996863FM",5,1,"Cold",0,1
"7496","FM",1996,"866FM",9,1,45.6758402495715,5.7,1.7404661748405,3.82156949836353,-0.716897919852477,0.513942627488808,1987,"1996866FM",8,1,"Cold",0,1
"7497","FM",1996,"866FM",9,2,38.2992252256106,9,2.19722457733622,3.64542966688566,-0.260139517356762,0.0676725684906091,1987,"1996866FM",8,1,"Cold",0,1
"7498","FM",1996,"866FM",9,3,27.6253376628158,13.2,2.58021682959233,3.31873338285157,0.122852734899344,0.0150927944722484,1987,"1996866FM",8,1,"Cold",0,1
"7499","FM",1996,"866FM",9,4,23.4572247137833,17.4,2.85647020622048,3.15517853758228,0.399106111527502,0.159285688258603,1987,"1996866FM",8,1,"Cold",0,1
"7500","FM",1996,"866FM",9,5,7.02042586732485,22,3.09104245335832,1.94882388105877,0.633678358665335,0.401548262240792,1987,"1996866FM",8,1,"Cold",0,1
"7501","FM",1996,"866FM",9,6,3.74264055191169,23.6,3.16124671203156,1.31979139222748,0.703882617338583,0.495450738991414,1987,"1996866FM",8,1,"Cold",0,1
"7502","FM",1996,"866FM",9,7,4.78178743504927,24.5,3.19867311755068,1.56481441699196,0.7413090228577,0.549539067370238,1987,"1996866FM",8,1,"Cold",0,1
"7503","FM",1996,"866FM",9,8,2.30779472825446,25.7,3.24649099190117,0.836292405459357,0.789126897208193,0.622721259897429,1987,"1996866FM",8,1,"Cold",0,1
"7504","FM",1996,"867FM",7,1,31.2683374657198,7.9,2.06686275947298,3.44260600298629,-0.390501335220006,0.152491292808607,1989,"1996867FM",6,1,"Cold",0,1
"7505","FM",1996,"867FM",7,2,31.5081046639895,10.8,2.37954613413017,3.45024480365826,-0.0778179605628075,0.00605563498615467,1989,"1996867FM",6,1,"Cold",0,1
"7506","FM",1996,"867FM",7,3,19.5744577126095,14.8,2.69462718077007,2.97422553843359,0.237263086077088,0.0562937720148235,1989,"1996867FM",6,1,"Cold",0,1
"7507","FM",1996,"867FM",7,4,13.4919317899371,18,2.89037175789616,2.60209186159346,0.433007663203183,0.187495636392681,1989,"1996867FM",6,1,"Cold",0,1
"7508","FM",1996,"867FM",7,5,8.37698830654587,20.6,3.02529107579554,2.12548845927072,0.567926981102554,0.322541055864261,1989,"1996867FM",6,1,"Cold",0,1
"7509","FM",1996,"867FM",7,6,5.64140892800915,22.4,3.10906095886099,1.73013384424336,0.651696864168013,0.424708802766421,1989,"1996867FM",6,1,"Cold",0,1
"7510","FM",1996,"868FM",5,1,37.7762505558829,6.1,1.80828877117927,3.63168061299489,-0.649075323513716,0.421298775594435,1991,"1996868FM",4,1,"Cold",0,1
"7511","FM",1996,"868FM",5,2,27.3537565065616,8.9,2.18605127673809,3.30885386885367,-0.271312817954887,0.0736106451866219,1991,"1996868FM",4,1,"Cold",0,1
"7512","FM",1996,"868FM",5,3,34.9813853558787,11.7,2.45958884180371,3.55481607303375,0.00222474711072884,4.94949970669633e-06,1991,"1996868FM",4,1,"Cold",0,1
"7513","FM",1996,"868FM",5,4,20.6132205487673,16.6,2.8094026953625,3.02593264415854,0.352038600669516,0.123931176361351,1991,"1996868FM",4,1,"Cold",0,1
"7514","FM",1996,"869FM",5,1,64.58942957094,6.5,1.87180217690159,4.16805076846706,-0.58556191779139,0.342882759567531,1991,"1996869FM",4,1,"Cold",0,1
"7515","FM",1996,"869FM",5,2,21.6671036808592,12.4,2.51769647261099,3.07579515090993,0.0603323779180096,0.00363999582524153,1991,"1996869FM",4,1,"Cold",0,1
"7516","FM",1996,"869FM",5,3,17.7983155195356,15.4,2.73436750941958,2.87910381908603,0.277003414726602,0.0767308917701979,1991,"1996869FM",4,1,"Cold",0,1
"7517","FM",1996,"869FM",5,4,12.2602322092332,18.4,2.91235066461494,2.50636087072293,0.454986569921958,0.207012778809349,1991,"1996869FM",4,1,"Cold",0,1
"7518","FM",1996,"870FM",7,1,35.0202429433115,6.2,1.82454929205105,3.55592626410696,-0.632814802641936,0.400454574442752,1989,"1996870FM",6,1,"Cold",0,1
"7519","FM",1996,"870FM",7,2,31.8453731118534,8.8,2.17475172148416,3.4608921002519,-0.282612373208821,0.0798697534907217,1989,"1996870FM",6,1,"Cold",0,1
"7520","FM",1996,"870FM",7,3,20.8155760348718,12.1,2.4932054526027,3.03570155429101,0.0358413579097139,0.00128460293681221,1989,"1996870FM",6,1,"Cold",0,1
"7521","FM",1996,"870FM",7,4,13.7717250557201,14.9,2.70136121295141,2.62261758127177,0.243997118258432,0.0595345937184191,1989,"1996870FM",6,1,"Cold",0,1
"7522","FM",1996,"870FM",7,5,10.5360515657826,17.1,2.83907846350861,2.35480285867564,0.381714368815633,0.145705859360317,1989,"1996870FM",6,1,"Cold",0,1
"7523","FM",1996,"870FM",7,6,10.483406131558,19,2.94443897916644,2.34979363864101,0.487074884473459,0.237241943084833,1989,"1996870FM",6,1,"Cold",0,1
"7524","FM",1996,"871FM",5,1,58.0474018055833,6.1,1.80828877117927,4.06125994927115,-0.649075323513716,0.421298775594435,1991,"1996871FM",4,1,"Cold",0,1
"7525","FM",1996,"871FM",5,2,29.9084704549593,10.9,2.3887627892351,3.39814173308481,-0.0686013054578836,0.00470613911052585,1991,"1996871FM",4,1,"Cold",0,1
"7526","FM",1996,"871FM",5,3,21.3574100298059,14.7,2.68784749378469,3.06139875345398,0.230483399091709,0.053122597256868,1991,"1996871FM",4,1,"Cold",0,1
"7527","FM",1996,"871FM",5,4,9.92982209822806,18.2,2.90142159408275,2.2955425623103,0.444057499389768,0.197187062764294,1991,"1996871FM",4,1,"Cold",0,1
"7528","FM",1996,"872FM",6,1,43.7213806422745,6.2,1.82454929205105,3.77783724200173,-0.632814802641936,0.400454574442752,1990,"1996872FM",5,1,"Cold",0,1
"7529","FM",1996,"872FM",6,2,32.6000936753918,9.6,2.26176309847379,3.48431516184681,-0.195600996219191,0.0382597497219399,1990,"1996872FM",5,1,"Cold",0,1
"7530","FM",1996,"872FM",6,3,12.6930708593171,13.3,2.58776403522771,2.54105624294124,0.130399940534727,0.0170041444914603,1990,"1996872FM",5,1,"Cold",0,1
"7531","FM",1996,"872FM",6,4,22.4467178244718,15.1,2.71469474382088,3.11114440414472,0.257330649127897,0.066219062980585,1990,"1996872FM",5,1,"Cold",0,1
"7532","FM",1996,"872FM",6,5,11.483925961237,18.9,2.9391619220656,2.44094831511482,0.481797827372615,0.232129146460972,1990,"1996872FM",5,1,"Cold",0,1
"7533","FM",1996,"874FM",5,1,53.8996500732687,6.3,1.84054963339749,3.98712398574673,-0.616814461295495,0.380460079663251,1991,"1996874FM",4,1,"Cold",0,1
"7534","FM",1996,"874FM",5,2,23.7849698703905,10.8,2.37954613413017,3.16905386313509,-0.0778179605628075,0.00605563498615467,1991,"1996874FM",4,1,"Cold",0,1
"7535","FM",1996,"874FM",5,3,25.6168806745704,13.7,2.61739583283408,3.24325153552638,0.160031738141098,0.0256101572124608,1991,"1996874FM",4,1,"Cold",0,1
"7536","FM",1996,"874FM",5,4,13.7056246467958,17.7,2.87356463957978,2.61780630673842,0.416200544886802,0.173222893564071,1991,"1996874FM",4,1,"Cold",0,1
"7537","FM",1996,"875FM",5,1,57.3345980747325,6.2,1.82454929205105,4.04890424734505,-0.632814802641936,0.400454574442752,1991,"1996875FM",4,1,"Cold",0,1
"7538","FM",1996,"875FM",5,2,24.8279524585752,11,2.39789527279837,3.21197013371854,-0.0594688218946109,0.00353654077753295,1991,"1996875FM",4,1,"Cold",0,1
"7539","FM",1996,"875FM",5,3,21.6026083545346,14.1,2.64617479738412,3.07281406455394,0.188810702691141,0.0356494814507224,1991,"1996875FM",4,1,"Cold",0,1
"7540","FM",1996,"875FM",5,4,11.8417754814474,17.5,2.86220088092947,2.47163357441688,0.404836786236487,0.163892823490287,1991,"1996875FM",4,1,"Cold",0,1
"7541","FM",1996,"876FM",6,1,54.2666229621649,6.8,1.91692261218206,3.99390935953449,-0.540441482510921,0.292076996018602,1990,"1996876FM",5,1,"Cold",0,1
"7542","FM",1996,"876FM",6,2,30.0421098229211,11.7,2.45958884180371,3.40260005821531,0.00222474711072884,4.94949970669633e-06,1990,"1996876FM",5,1,"Cold",0,1
"7543","FM",1996,"876FM",6,3,15.7760792051358,15.8,2.76000994003292,2.7584948184572,0.302645845339939,0.0915945077015265,1990,"1996876FM",5,1,"Cold",0,1
"7544","FM",1996,"876FM",6,4,15.0282203049338,18.5,2.91777073208428,2.70992978723521,0.460406637391297,0.211974271753962,1990,"1996876FM",5,1,"Cold",0,1
"7545","FM",1996,"876FM",6,5,7.17796823941308,21.5,3.06805293513362,1.97101636800304,0.610688840440635,0.372940859838728,1990,"1996876FM",5,1,"Cold",0,1
"7546","FM",1996,"877FM",5,1,53.1659710668832,5.7,1.7404661748405,3.97341855008969,-0.716897919852477,0.513942627488808,1991,"1996877FM",4,1,"Cold",0,1
"7547","FM",1996,"877FM",5,2,27.7319285416235,9.7,2.27212588550934,3.32258440432889,-0.185238209183645,0.0343131941415637,1991,"1996877FM",4,1,"Cold",0,1
"7548","FM",1996,"877FM",5,3,22.9374101064846,12.8,2.54944517092557,3.13276920674377,0.0920810762325899,0.00847892460015203,1991,"1996877FM",4,1,"Cold",0,1
"7549","FM",1996,"877FM",5,4,18.1285823920422,16.1,2.77881927199042,2.89748983042683,0.321455177297436,0.103333431011326,1991,"1996877FM",4,1,"Cold",0,1
"7550","FM",1996,"878FM",5,1,50.2091943797236,6.9,1.93152141160321,3.91619816490143,-0.525842683089768,0.276510527359046,1991,"1996878FM",4,1,"Cold",0,1
"7551","FM",1996,"878FM",5,2,33.2705753825736,11.4,2.43361335540045,3.50467338421729,-0.0237507392925318,0.000564097616941814,1991,"1996878FM",4,1,"Cold",0,1
"7552","FM",1996,"878FM",5,3,23.9363495180973,15.9,2.76631910922619,3.17539820387869,0.308955014533205,0.0954532010052126,1991,"1996878FM",4,1,"Cold",0,1
"7553","FM",1996,"878FM",5,4,11.6682320080198,20.2,3.00568260440716,2.45686993593701,0.548318509714178,0.300653188095177,1991,"1996878FM",4,1,"Cold",0,1
"7554","FM",1996,"879FM",5,1,47.8302432060431,7.5,2.01490302054226,3.86765814248051,-0.442461074150717,0.195771802138606,1991,"1996879FM",4,1,"Cold",0,1
"7555","FM",1996,"879FM",5,2,22.1489291218183,12.1,2.4932054526027,3.09778914867764,0.0358413579097139,0.00128460293681221,1991,"1996879FM",4,1,"Cold",0,1
"7556","FM",1996,"879FM",5,3,20.8466836898277,15.1,2.71469474382088,3.03719487995036,0.257330649127897,0.066219062980585,1991,"1996879FM",4,1,"Cold",0,1
"7557","FM",1996,"879FM",5,4,14.9531733970964,18.6,2.92316158071916,2.70492354467547,0.465797486026174,0.216967297988304,1991,"1996879FM",4,1,"Cold",0,1
"7558","FM",1996,"880FM",6,1,46.2623521948113,6.8,1.91692261218206,3.8343285027828,-0.540441482510921,0.292076996018602,1990,"1996880FM",5,1,"Cold",0,1
"7559","FM",1996,"880FM",6,2,20.0670695462151,10.8,2.37954613413017,2.99908014049903,-0.0778179605628075,0.00605563498615467,1990,"1996880FM",5,1,"Cold",0,1
"7560","FM",1996,"880FM",6,3,24.1162056816888,13.2,2.58021682959233,3.18288404943839,0.122852734899344,0.0150927944722484,1990,"1996880FM",5,1,"Cold",0,1
"7561","FM",1996,"880FM",6,4,14.3894179660069,16.8,2.82137888640921,2.6664930729657,0.364014791716232,0.132506768588212,1990,"1996880FM",5,1,"Cold",0,1
"7562","FM",1996,"880FM",6,5,11.6636903725761,19.4,2.96527306606928,2.45648062935293,0.507908971376301,0.257971523204532,1990,"1996880FM",5,1,"Cold",0,1
"7563","FM",1996,"881FM",6,1,49.8086597988561,7.9,2.06686275947298,3.90818886045652,-0.390501335220006,0.152491292808607,1990,"1996881FM",5,1,"Cold",0,1
"7564","FM",1996,"881FM",6,2,23.2331977368616,13,2.56494935746154,3.14558219279131,0.107585262768555,0.0115745887649791,1990,"1996881FM",5,1,"Cold",0,1
"7565","FM",1996,"881FM",6,3,13.6575535005751,16.4,2.79728133483015,2.61429273858375,0.339917240137171,0.115543730142471,1990,"1996881FM",5,1,"Cold",0,1
"7566","FM",1996,"881FM",6,4,9.14342059596316,18.8,2.9338568698359,2.21303456008892,0.476492775142922,0.227045364763403,1990,"1996881FM",5,1,"Cold",0,1
"7567","FM",1996,"881FM",6,5,5.20211847508785,20.6,3.02529107579554,1.64906594167827,0.567926981102554,0.322541055864261,1990,"1996881FM",5,1,"Cold",0,1
"7568","FM",1996,"882FM",6,1,63.3427945858323,6.9,1.93152141160321,4.14856116053242,-0.525842683089768,0.276510527359046,1990,"1996882FM",5,1,"Cold",0,1
"7569","FM",1996,"882FM",6,2,29.7251523467932,13,2.56494935746154,3.39199356777122,0.107585262768555,0.0115745887649791,1990,"1996882FM",5,1,"Cold",0,1
"7570","FM",1996,"882FM",6,3,13.8518934135562,17.5,2.86220088092947,2.6284219318496,0.404836786236487,0.163892823490287,1990,"1996882FM",5,1,"Cold",0,1
"7571","FM",1996,"882FM",6,4,10.3866863401043,20.1,3.00071981506503,2.34052482643768,0.543355720372049,0.295235438861028,1990,"1996882FM",5,1,"Cold",0,1
"7572","FM",1996,"882FM",6,5,3.52459390616748,22.3,3.10458667846607,1.25976522570363,0.647222583773091,0.418897072945916,1990,"1996882FM",5,1,"Cold",0,1
"7573","FM",1996,"883FM",5,1,56.5992005074699,6.7,1.90210752639692,4.03599485979965,-0.555256568296061,0.308309856635918,1991,"1996883FM",4,1,"Cold",0,1
"7574","FM",1996,"883FM",5,2,18.5142433135596,11.8,2.46809953147162,2.91854034469756,0.0107354367786376,0.000115249602828126,1991,"1996883FM",4,1,"Cold",0,1
"7575","FM",1996,"883FM",5,3,26.4528767477064,14.2,2.65324196460721,3.27536491411821,0.195877869914233,0.0383681399221373,1991,"1996883FM",4,1,"Cold",0,1
"7576","FM",1996,"883FM",5,4,16.8715904738176,18.5,2.91777073208428,2.82563117034856,0.460406637391297,0.211974271753962,1991,"1996883FM",4,1,"Cold",0,1
"7577","FM",1996,"884FM",7,1,49.578774640145,6.7,1.90210752639692,3.9035628115002,-0.555256568296061,0.308309856635918,1989,"1996884FM",6,1,"Cold",0,1
"7578","FM",1996,"884FM",7,2,18.2321556793954,11,2.39789527279837,2.90318683070659,-0.0594688218946109,0.00353654077753295,1989,"1996884FM",6,1,"Cold",0,1
